date,initial,maintenance
20190724,6243,5675
20190725,5005,4550
20190726,3740,3400
20190729,2503,2275
20190730,1238,1125
20190802,24998,22725
20190805,23760,21600
20190806,22495,20450
20190807,21258,19325
20190808,21592,19629
20190809,20256,18414
20190812,18890,17172
20190813,17553,15957
20190814,16187,14715
20190815,17050,15500
20190816,15516,14105
20190819,13947,12679
20190820,12413,11284
20190821,10844,9858
20190822,9310,8463
20190823,7741,7037
20190826,6207,5642
20190827,4638,4216
20190828,3104,2821
20190829,1535,1395
20190904,30690,27900
20190905,28985,26350
20190906,27280,24800
20190909,25575,23250
20190910,23870,21700
20190911,22165,20150
20190912,20460,18600
20190913,18755,17050
20190916,17050,15500
20190917,18315,16650
20190918,16280,14800
20190919,14245,12950
20190920,12210,11100
20190923,10175,9250
20190924,8140,7400
20190925,6105,5550
20190926,4070,3700
20190927,2283,2075
20191002,41679,37890
20191003,39716,36105
20191004,41796,37996
20191007,39620,36018
20191008,37394,33994
20191009,35218,32016
20191010,32992,29992
20191011,33495,30450
20191014,31075,28250
20191015,28710,26100
20191016,26290,23900
20191017,23925,21750
20191018,21505,19550
20191021,19140,17400
20191022,16720,15200
20191023,14355,13050
20191024,11935,10850
20191025,9570,8700
20191028,7150,6500
20191029,4785,4350
20191030,2365,2150
20191104,49500,45000
20191105,46750,42500
20191106,44000,40000
20191107,41250,37500
20191108,38500,35000
20191111,35750,32500
20191112,33000,30000
20191113,30250,27500
20191114,27500,25000
20191115,24750,22500
20191118,22000,20000
20191119,19250,17500
20191120,16500,15000
20191121,13750,12500
20191122,11000,10000
20191125,8250,7500
20191126,5500,5000
20191127,2750,2500
20191203,49775,45250
20191204,47135,42850
20191205,44550,40500
20191206,29337,26670
20191209,27489,24990
20191210,25680,23345
20191211,23832,21665
20191212,21984,19985
20191213,20174,18340
20191216,18326,16660
20191217,16517,15015
20191218,14669,13335
20191219,12821,11655
20191220,11011,10010
20191223,9163,8330
20191224,7315,6650
20191226,5506,5005
20191227,3658,3325
20191230,1848,1680
20200103,34843,31675
20200106,32995,29995
20200107,31185,28350
20200108,29337,26670
20200109,27489,24990
20200110,25680,23345
20200113,23832,21665
20200114,21984,19985
20200115,20174,18340
20200116,18326,16660
20200117,16517,15015
20200121,14669,13335
20200122,12821,11655
20200123,11011,10010
20200124,9163,8330
20200127,7315,6650
20200128,5506,5005
20200129,3658,3325
20200130,1848,1680
20200204,34458,31325
20200205,32417,29470
20200206,30374,27612
20200207,28375,25795
20200210,26334,23940
20200211,24332,22120
20200212,22292,20265
20200213,20251,18410
20200214,18249,16590
20200218,16209,14735
20200219,14168,12880
20200220,12166,11060
20200221,8679,7890
20200224,6963,6330
20200225,5214,4740
20200226,3465,3150
20200227,1749,1590
20200303,29997,27270
20200304,28512,25920
20200305,26994,24540
20200306,25509,23190
20200309,23991,21810
20200310,28508,25916
20200311,26585,24168
20200312,24704,22458
20200313,22781,20710
20200316,20900,19000
20200317,19019,17290
20200318,17097,15542
20200319,15216,13832
20200320,13293,12084
20200323,11412,10374
20200324,9489,8626
20200325,7608,6916
20200326,5685,5168
20200327,3804,3458
20200330,1881,1710
20200402,37829,34390
20200403,35823,32566
20200406,33858,30780
20200407,31852,28956
20200408,29846,27132
20200409,27881,25346
20200413,25875,23522
20200414,23868,21698
20200415,21904,19912
20200416,19897,18088
20200417,17933,16302
20200420,15926,14478
20200421,13920,12654
20200422,11955,10868
20200423,9949,9044
20200424,7942,7220
20200427,5978,5434
20200428,3971,3610
20200429,2007,1824
20200504,37620,34200
20200505,35530,32300
20200506,33440,30400
20200507,31350,28500
20200508,29260,26600
20200511,27170,24700
20200512,25080,22800
20200513,22990,20900
20200514,20900,19000
20200515,18810,17100
20200518,16720,15200
20200519,14630,13300
20200520,12540,11400
20200521,10450,9500
20200522,8360,7600
20200526,6270,5700
20200527,4180,3800
