date,initial,maintenance
20190215,1345,1222
20190218,1195,1086
20190220,1045,950
20190221,897,815
20190222,747,679
20190225,598,543
20190226,448,407
20190227,300,272
20190228,261,237
20190301,217,197
20190304,2468,2243
20190305,2345,2131
20190306,2220,2018
20190307,2018,1834
20190308,1899,1726
20190311,1780,1618
20190312,1661,1510
20190313,1543,1402
20190314,1424,1294
20190315,1305,1186
20190318,1187,1079
20190319,1069,971
20190320,950,863
20190321,831,755
20190322,712,647
20190325,593,539
20190326,475,431
20190327,357,324
20190328,238,216
20190329,197,179
20190402,2373,2157
20190403,2254,2049
20190404,2136,1941
20190405,2018,1834
20190408,1899,1726
20190409,1780,1618
20190410,1661,1510
20190411,1543,1402
20190412,1424,1294
20190415,1305,1186
20190416,1187,1079
20190417,1026,932
20190418,912,829
20190419,798,725
20190423,684,621
20190424,570,518
20190425,456,414
20190426,318,289
20190429,213,193
20190430,171,155
20190502,2127,1933
20190503,2026,1841
20190506,1924,1749
20190507,1823,1657
20190508,1722,1565
20190509,1621,1473
20190510,1520,1381
20190513,1418,1289
20190514,1317,1197
20190515,1216,1105
20190516,1115,1013
20190517,203,184
20190520,183,166
20190521,162,147
20190522,142,129
20190523,121,110
20190524,102,92
20190527,82,74
20190529,61,55
20190530,41,37
20190531,163,148
20190604,424,385
20190605,411,373
20190606,388,352
20190607,365,331
20190610,343,311
20190611,319,290
20190612,308,280
20190613,284,258
20190614,261,237
20190617,237,215
20190618,214,194
20190619,190,172
20190620,167,151
20190621,146,132
20190624,121,110
20190625,97,88
20190626,73,66
20190627,49,44
20190628,187,170
20190702,462,420
20190703,440,400
20190704,418,380
20190708,396,360
20190709,374,340
20190710,352,320
20190711,330,300
20190712,323,293
20190715,300,272
20190716,277,251
20190717,253,230
20190718,230,209
20190719,207,188
