date,initial,maintenance
20170328,2112,1920
20170329,1980,1800
20170330,1760,1600
20170331,1320,1200
20170403,2640,2400
20170404,2502,2274
20170405,2494,2267
20170406,2485,2259
20170407,2475,2250
20170410,2640,2400
20170411,2452,2229
20170412,2437,2215
20170413,2420,2200
20170414,2401,2182
20170417,2640,2400
20170418,2376,2160
20170419,2347,2133
20170420,2310,2100
20170421,2263,2057
20170424,2640,2400
20170425,2112,1920
20170426,1980,1800
20170427,1760,1600
20170428,1320,1200
20170501,2640,2400
20170502,2521,2291
20170503,2515,2286
20170504,2508,2280
20170505,2293,2084
20170508,2420,2200
20170509,2279,2071
20170510,2270,2063
20170511,2259,2053
20170512,2248,2043
20170515,2420,2200
20170516,2219,2017
20170517,2200,2000
20170518,2178,1980
20170519,2152,1956
20170522,2420,2200
20170523,2075,1886
20170524,2017,1833
20170525,1936,1760
20170526,1815,1650
20170529,2420,2200
20170531,1210,1100
20170601,2420,2200
20170602,2310,2100
20170605,2420,2200
20170606,2299,2090
20170607,2293,2084
20170608,2286,2078
20170609,2279,2071
20170612,2420,2200
20170613,2259,2053
20170614,2248,2043
20170615,2235,2031
20170616,2219,2017
20170619,2420,2200
20170620,2178,1980
20170621,2152,1956
20170622,2118,1925
20170623,2075,1886
20170626,2420,2200
20170627,1936,1760
20170628,1815,1650
20170629,1614,1467
20170630,1210,1100
20170703,2420,2200
20170706,2293,2084
20170707,2286,2078
20170710,2420,2200
20170711,2270,2063
20170712,2259,2053
20170713,2248,2043
20170714,2235,2031
20170717,2420,2200
20170718,2200,2000
20170719,2178,1980
20170720,2152,1956
20170721,2118,1925
20170724,2420,2200
20170725,2017,1833
20170726,1936,1760
20170727,1815,1650
20170728,1614,1467
20170731,2420,2200
20170802,2315,2104
20170803,2310,2100
20170804,2305,2095
20170807,2420,2200
20170808,2293,2084
20170809,2286,2078
20170810,2279,2071
20170811,2270,2063
20170814,2420,2200
20170815,2248,2043
20170816,2235,2031
20170817,2219,2017
20170818,2200,2000
20170821,2420,2200
20170822,2152,1956
20170823,2118,1925
20170824,2075,1886
20170825,2017,1833
20170828,2420,2200
20170829,1815,1650
20170830,1834,1667
20170831,1375,1250
20170901,2750,2500
20170906,2606,2369
20170907,2598,2361
20170908,2589,2353
20170911,2750,2500
20170912,2567,2333
20170913,2555,2322
20170914,2539,2308
20170915,2522,2292
20170918,2750,2500
20170919,2475,2250
20170920,2445,2222
20170921,2407,2188
20170922,2358,2143
20170925,2750,2500
20170926,2200,2000
20170927,2063,1875
20170928,1834,1667
20170929,1375,1250
20171002,2750,2500
20171003,2625,2386
20171004,2620,2381
20171005,2613,2375
20171006,2606,2369
20171009,2750,2500
20171010,2589,2353
20171011,2579,2344
20171012,2567,2333
20171013,2555,2322
20171016,2750,2500
20171017,2522,2292
20171018,2501,2273
20171019,2475,2250
20171020,2445,2222
20171023,2750,2500
20171024,2358,2143
20171025,2292,2083
20171026,2200,2000
20171027,2063,1875
20171030,2750,2500
20171031,1375,1250
20171101,2750,2500
20171102,2620,2381
20171103,2613,2375
20171106,2750,2500
20171107,2598,2361
20171108,2589,2353
20171109,2579,2344
20171110,2567,2333
20171113,2750,2500
20171114,2539,2308
20171115,2522,2292
20171116,2501,2273
20171117,2475,2250
20171120,2750,2500
20171121,2407,2188
20171122,2358,2143
20171123,2750,2500
20171128,2063,1875
20171129,1834,1667
20171130,1375,1250
20171201,2750,2500
20171205,2606,2369
20171206,2598,2361
20171207,2589,2353
20171208,2579,2344
20171211,2750,2500
20171212,2555,2322
20171213,2539,2308
20171214,2522,2292
20171215,2501,2273
20171218,2750,2500
20171219,2445,2222
20171220,2407,2188
20171221,1839,1671
20171222,1788,1625
20171225,2145,1950
20171227,1610,1463
20171228,1430,1300
20171229,1073,975
20180102,2145,1950
20180103,2043,1857
20180104,2039,1853
20180105,2032,1847
20180108,2145,1950
20180109,2019,1835
20180110,2011,1828
20180111,2002,1820
20180112,1993,1811
20180115,2145,1950
20180117,1967,1788
20180118,1951,1773
20180119,1931,1755
20180122,2145,1950
20180123,1877,1706
20180124,1839,1671
20180125,1788,1625
20180126,1716,1560
20180129,2145,1950
20180130,1430,1300
20180131,1073,975
20180201,2145,1950
20180202,2032,1847
20180205,2145,1950
20180206,2019,1835
20180207,2011,1828
20180208,2002,1820
20180209,1993,1811
20180212,2145,1950
20180213,1967,1788
20180214,1951,1773
20180215,1931,1755
20180216,1907,1733
20180219,2145,1950
20180221,1839,1671
20180222,1788,1625
20180223,1716,1560
20180226,2145,1950
20180227,1430,1300
20180228,1073,975
20180301,2145,1950
20180302,2043,1857
20180305,2145,1950
20180306,2032,1847
20180307,2027,1842
20180308,2019,1835
20180309,2011,1828
20180312,2145,1950
20180313,1993,1811
20180314,1980,1800
20180315,1967,1788
20180316,1951,1773
20180319,2145,1950
20180320,1907,1733
20180321,1877,1706
20180322,1839,1671
20180323,1788,1625
20180326,2145,1950
20180327,1610,1463
20180328,1430,1300
20180329,1073,975
20180330,2145,1950
20180403,2043,1857
20180404,2039,1853
20180405,2032,1847
20180406,2027,1842
20180409,2145,1950
20180410,2011,1828
20180411,2002,1820
20180412,1993,1811
20180413,1980,1800
20180416,2145,1950
20180417,1951,1773
20180418,1931,1755
20180419,1907,1733
20180420,1877,1706
20180423,2145,1950
20180424,1788,1625
20180425,1716,1560
20180426,1610,1463
20180427,1430,1300
20180430,2145,1950
20180502,2048,1861
20180503,2043,1857
20180504,2039,1853
20180507,2145,1950
20180508,2027,1842
20180509,2019,1835
20180510,2011,1828
20180511,2002,1820
20180514,2145,1950
20180515,1980,1800
20180516,1967,1788
